school,school_link,year,conference,wins,losses,ties,win_percent,pre_rank,post_rank,coach_name,coach_link,n_coaches,bowl,national_champs,conference_champs,AP Coach of the Year Award,Heisman Memorial Trophy,AP,DB,DL,K,KR,LB,OL,P,QB,RB,TE,WR,Off_AA,Def_AA,ST_AA,pass_att,pass_yd,pass_td,rush_att,rush_yd,rush_td,turnovers,opp_pass_yd,opp_pass_td,opp_rush_yd,opp_rush_td,takeaways,xp_att,fg_att,kick_points,punt_att,punt_avg
Southern Mississippi,/cfb/schools/southern-mississippi/,2010,CUSA,8,5,0,.615,,,Larry Fedora,/cfb/coaches/larry-fedora-1.html,1,Beef O'Brady's Bowl-L,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.2,252.5,1.8,43.0,200.8,2.2,1.3,243.4,2.2,113.0,1.4,2.0,4.2,2.4,10.2,4.3,38.8
Southern Mississippi,/cfb/schools/southern-mississippi/,2009,CUSA,7,6,0,.538,,,Larry Fedora,/cfb/coaches/larry-fedora-1.html,1,New Orleans Bowl-L,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.1,235.0,2.1,39.4,181.4,1.8,1.3,261.6,1.6,130.8,1.4,2.1,4.0,1.5,6.5,4.2,38.5
Southern Mississippi,/cfb/schools/southern-mississippi/,2008,CUSA,7,6,0,.538,,,Larry Fedora,/cfb/coaches/larry-fedora-1.html,1,New Orleans Bowl-W,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.2,241.1,1.8,40.8,192.5,2.2,1.2,226.3,1.9,139.8,1.0,2.2,3.8,1.7,6.6,4.6,39.9
Southern Mississippi,/cfb/schools/southern-mississippi/,2007,CUSA,7,6,0,.538,,,Jeff Bower,/cfb/coaches/jeff-bower-1.html,1,PapaJohns.com Bowl-L,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.2,188.1,1.1,43.5,201.6,2.3,2.2,232.1,1.8,134.3,1.2,2.2,3.2,1.8,6.7,3.8,41.9
Southern Mississippi,/cfb/schools/southern-mississippi/,2006,CUSA,9,5,0,.643,,,Jeff Bower,/cfb/coaches/jeff-bower-1.html,1,GMAC Bowl-W,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.2,161.2,1.0,38.2,169.9,1.6,1.4,180.3,1.0,127.8,1.4,1.8,3.1,1.7,6.4,3.8,38.3
Southern Mississippi,/cfb/schools/southern-mississippi/,2005,CUSA,7,5,0,.583,,,Jeff Bower,/cfb/coaches/jeff-bower-1.html,1,New Orleans Bowl-W,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.1,246.0,1.9,34.1,111.3,1.3,1.7,233.3,1.5,160.8,1.3,2.8,3.3,2.3,8.9,4.4,44.9
Southern Mississippi,/cfb/schools/southern-mississippi/,2004,CUSA,7,5,0,.583,,,Jeff Bower,/cfb/coaches/jeff-bower-1.html,1,New Orleans Bowl-W,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.3,181.3,1.3,39.2,144.9,1.7,1.5,200.9,1.6,175.1,1.4,1.9,2.6,1.6,6.3,5.7,41.5
Southern Mississippi,/cfb/schools/southern-mississippi/,2003,CUSA,9,4,0,.692,,,Jeff Bower,/cfb/coaches/jeff-bower-1.html,1,Liberty Bowl-L,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,202.8,1.3,40.2,122.1,1.1,2.2,174.0,0.7,155.7,0.9,2.5,2.6,1.3,5.6,6.5,40.0
Southern Mississippi,/cfb/schools/southern-mississippi/,2002,CUSA,7,6,0,.538,,,Jeff Bower,/cfb/coaches/jeff-bower-1.html,1,Houston Bowl-L,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.5,188.5,0.8,40.2,143.7,1.5,2.3,168.8,0.5,167.4,1.0,2.1,2.4,2.0,5.8,6.2,41.4
Southern Mississippi,/cfb/schools/southern-mississippi/,2001,CUSA,6,5,0,.545,,,Jeff Bower,/cfb/coaches/jeff-bower-1.html,1,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.4,244.7,1.5,37.5,95.8,1.6,1.9,199.7,0.7,101.5,1.0,2.5,2.8,1.5,5.6,6.0,41.7
Southern Mississippi,/cfb/schools/southern-mississippi/,2000,CUSA,8,4,0,.667,23,,Jeff Bower,/cfb/coaches/jeff-bower-1.html,1,Mobile Alabama Bowl-W,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.9,221.2,1.4,38.0,102.6,1.4,2.1,162.5,0.8,105.6,0.7,2.1,2.9,1.6,6.2,7.2,40.0
Southern Mississippi,/cfb/schools/southern-mississippi/,1999,CUSA,9,3,0,.750,,14,Jeff Bower,/cfb/coaches/jeff-bower-1.html,1,Liberty Bowl-W,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
Southern Mississippi,/cfb/schools/southern-mississippi/,1998,CUSA,7,5,0,.583,21,,Jeff Bower,/cfb/coaches/jeff-bower-1.html,1,Humanitarian Bowl-L,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
Southern Mississippi,/cfb/schools/southern-mississippi/,1997,CUSA,9,3,0,.750,,19,Jeff Bower,/cfb/coaches/jeff-bower-1.html,1,Liberty Bowl-W,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
Southern Mississippi,/cfb/schools/southern-mississippi/,1996,CUSA,8,3,0,.727,,,Jeff Bower,/cfb/coaches/jeff-bower-1.html,1,,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
Southern Mississippi,/cfb/schools/southern-mississippi/,1995,Ind,6,5,0,.545,,,Jeff Bower,/cfb/coaches/jeff-bower-1.html,1,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
Southern Mississippi,/cfb/schools/southern-mississippi/,1994,Ind,6,5,0,.545,,,Jeff Bower,/cfb/coaches/jeff-bower-1.html,1,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
Southern Mississippi,/cfb/schools/southern-mississippi/,1993,Ind,2,8,1,.227,,,Jeff Bower,/cfb/coaches/jeff-bower-1.html,1,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
Southern Mississippi,/cfb/schools/southern-mississippi/,1992,Ind,7,4,0,.636,,,Jeff Bower,/cfb/coaches/jeff-bower-1.html,1,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
Southern Mississippi,/cfb/schools/southern-mississippi/,1991,Ind,4,7,0,.364,,,Jeff Bower,/cfb/coaches/jeff-bower-1.html,1,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
Southern Mississippi,/cfb/schools/southern-mississippi/,1990,Ind,8,4,0,.667,,,Curley Hallman,/cfb/coaches/curley-hallman-1.html,2,All-American Bowl-L,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
Southern Mississippi,/cfb/schools/southern-mississippi/,1989,Ind,5,6,0,.455,,,Curley Hallman,/cfb/coaches/curley-hallman-1.html,1,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
Southern Mississippi,/cfb/schools/southern-mississippi/,1988,Ind,10,2,0,.833,,,Curley Hallman,/cfb/coaches/curley-hallman-1.html,1,Independence Bowl-W,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
Southern Mississippi,/cfb/schools/southern-mississippi/,1987,Ind,6,5,0,.545,,,Jim Carmody,/cfb/coaches/jim-carmody-1.html,1,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
Southern Mississippi,/cfb/schools/southern-mississippi/,1986,Ind,6,5,0,.545,,,Jim Carmody,/cfb/coaches/jim-carmody-1.html,1,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
Southern Mississippi,/cfb/schools/southern-mississippi/,1985,Ind,7,4,0,.636,,,Jim Carmody,/cfb/coaches/jim-carmody-1.html,1,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
Southern Mississippi,/cfb/schools/southern-mississippi/,1984,Ind,4,7,0,.364,,,Jim Carmody,/cfb/coaches/jim-carmody-1.html,1,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
Southern Mississippi,/cfb/schools/southern-mississippi/,1983,Ind,7,4,0,.636,,,Jim Carmody,/cfb/coaches/jim-carmody-1.html,1,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
Southern Mississippi,/cfb/schools/southern-mississippi/,1982,Ind,7,4,0,.636,,,Jim Carmody,/cfb/coaches/jim-carmody-1.html,1,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
Southern Mississippi,/cfb/schools/southern-mississippi/,1981,Ind,9,2,1,.792,,,Bobby Collins,/cfb/coaches/bobby-collins-1.html,1,Tangerine Bowl-L,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
Southern Mississippi,/cfb/schools/southern-mississippi/,1980,Ind,9,3,0,.750,,,Bobby Collins,/cfb/coaches/bobby-collins-1.html,1,Independence Bowl-W,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
Southern Mississippi,/cfb/schools/southern-mississippi/,1979,Ind,6,4,1,.591,,,Bobby Collins,/cfb/coaches/bobby-collins-1.html,1,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
Southern Mississippi,/cfb/schools/southern-mississippi/,1978,Ind,7,4,0,.636,,,Bobby Collins,/cfb/coaches/bobby-collins-1.html,1,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
Southern Mississippi,/cfb/schools/southern-mississippi/,1977,Ind,6,6,0,.500,,,Bobby Collins,/cfb/coaches/bobby-collins-1.html,1,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
Southern Mississippi,/cfb/schools/southern-mississippi/,1976,Ind,2,9,0,.182,,,Bobby Collins,/cfb/coaches/bobby-collins-1.html,1,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
Southern Mississippi,/cfb/schools/southern-mississippi/,1975,Ind,7,4,0,.636,,,Bobby Collins,/cfb/coaches/bobby-collins-1.html,1,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
Southern Mississippi,/cfb/schools/southern-mississippi/,1974,Ind,6,5,0,.545,,,P.W. Underwood,/cfb/coaches/pw-underwood-1.html,1,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
Southern Mississippi,/cfb/schools/southern-mississippi/,1973,Ind,6,4,1,.591,,,P.W. Underwood,/cfb/coaches/pw-underwood-1.html,1,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
Southern Mississippi,/cfb/schools/southern-mississippi/,1972,Ind,3,7,1,.318,,,P.W. Underwood,/cfb/coaches/pw-underwood-1.html,1,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
Southern Mississippi,/cfb/schools/southern-mississippi/,1971,Ind,6,5,0,.545,,,P.W. Underwood,/cfb/coaches/pw-underwood-1.html,1,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
Southern Mississippi,/cfb/schools/southern-mississippi/,1970,Ind,5,6,0,.455,,,P.W. Underwood,/cfb/coaches/pw-underwood-1.html,1,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
Southern Mississippi,/cfb/schools/southern-mississippi/,1969,Ind,5,5,0,.500,,,P.W. Underwood,/cfb/coaches/pw-underwood-1.html,1,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
Southern Mississippi,/cfb/schools/southern-mississippi/,1968,Ind,4,6,0,.400,,,Pie Vann,/cfb/coaches/pie-vann-1.html,1,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
Southern Mississippi,/cfb/schools/southern-mississippi/,1967,Ind,6,3,0,.667,,,Pie Vann,/cfb/coaches/pie-vann-1.html,1,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
Southern Mississippi,/cfb/schools/southern-mississippi/,1966,Ind,6,4,0,.600,,,Pie Vann,/cfb/coaches/pie-vann-1.html,1,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
Southern Mississippi,/cfb/schools/southern-mississippi/,1965,Ind,7,2,0,.778,,,Pie Vann,/cfb/coaches/pie-vann-1.html,1,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
Southern Mississippi,/cfb/schools/southern-mississippi/,1964,Ind,6,3,0,.667,,,Pie Vann,/cfb/coaches/pie-vann-1.html,1,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
Southern Mississippi,/cfb/schools/southern-mississippi/,1963,Ind,5,3,1,.611,,,Pie Vann,/cfb/coaches/pie-vann-1.html,1,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
Southwestern (TX),/cfb/schools/southwestern-tx/,1921,Ind,0,6,1,.071,,,,0,1,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
Southwestern (TX),/cfb/schools/southwestern-tx/,1920,Ind,1,6,1,.188,,,,0,1,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
Southwestern (TX),/cfb/schools/southwestern-tx/,1919,Ind,3,5,0,.375,,,,0,1,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
Southwestern (TX),/cfb/schools/southwestern-tx/,1918,Ind,3,2,0,.600,,,,0,1,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
Southwestern (TX),/cfb/schools/southwestern-tx/,1917,Ind,1,5,1,.214,,,,0,1,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
Southwestern (TX),/cfb/schools/southwestern-tx/,1916,SWC,1,5,1,.214,,,,0,1,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
Southwestern (TX),/cfb/schools/southwestern-tx/,1915,SWC,3,3,0,.500,,,,0,1,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
Southwestern (TX),/cfb/schools/southwestern-tx/,1914,Ind,3,3,0,.500,,,,0,1,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
Southwestern (TX),/cfb/schools/southwestern-tx/,1913,Ind,1,5,0,.167,,,,0,1,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
Southwestern (TX),/cfb/schools/southwestern-tx/,1912,Ind,3,3,0,.500,,,,0,1,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
Southwestern (TX),/cfb/schools/southwestern-tx/,1911,Ind,2,2,2,.500,,,,0,1,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
Southwestern (TX),/cfb/schools/southwestern-tx/,1910,Ind,2,4,0,.333,,,,0,1,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
Spring Hill,/cfb/schools/spring-hill/,1922,Ind,4,4,0,.500,,,,0,1,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
Spring Hill,/cfb/schools/spring-hill/,1921,Ind,4,4,0,.500,,,,0,1,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
Spring Hill,/cfb/schools/spring-hill/,1919,Ind,3,3,1,.500,,,,0,1,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
Springfield,/cfb/schools/springfield/,1892,Ind,4,3,0,.571,,,,0,1,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
Springfield,/cfb/schools/springfield/,1891,Ind,5,8,1,.393,,,Amos Alonzo Stagg,/cfb/coaches/amos-alonzo-stagg-1.html,1,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
Stanford,/cfb/schools/stanford/,2021,Pac-12,3,9,,.250,,,David Shaw,/cfb/coaches/david-shaw-1.html,1,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.1,215.8,1.3,27.1,87.3,1.1,1.6,215.6,1.2,237.5,2.8,0.8,2.3,1.3,5.1,5.0,43.3
Stanford,/cfb/schools/stanford/,2020,Pac-12,4,2,0,.667,,,David Shaw,/cfb/coaches/david-shaw-1.html,1,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,287.3,1.2,32.8,133.2,2.5,0.8,216.7,2.0,222.0,2.0,1.2,3.0,1.8,6.3,3.8,39.0
Stanford,/cfb/schools/stanford/,2019,Pac-12,4,8,0,.333,25,,David Shaw,/cfb/coaches/david-shaw-1.html,1,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,262.4,1.5,28.8,105.7,0.7,1.1,279.5,2.3,150.8,1.4,1.0,2.3,2.1,7.0,4.6,40.4
Stanford,/cfb/schools/stanford/,2018,Pac-12,9,4,0,.692,13,,David Shaw,/cfb/coaches/david-shaw-1.html,1,Sun Bowl-W,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.5,273.1,2.2,29.5,107.9,1.2,1.2,264.0,1.1,146.1,1.3,1.3,3.3,1.2,6.6,5.2,44.1
Stanford,/cfb/schools/stanford/,2017,Pac-12,9,5,0,.643,14,20,David Shaw,/cfb/coaches/david-shaw-1.html,1,Alamo Bowl-L,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,25.9,186.3,1.6,34.2,202.6,2.2,0.9,236.1,1.4,169.4,1.3,2.0,3.9,1.9,8.4,4.1,45.4
Stanford,/cfb/schools/stanford/,2016,Pac-12,10,3,0,.769,8,12,David Shaw,/cfb/coaches/david-shaw-1.html,1,Sun Bowl-W,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.5,158.2,1.2,40.2,208.9,1.5,1.4,223.6,1.4,145.8,1.2,1.5,2.6,2.1,7.7,4.2,43.0
Stanford,/cfb/schools/stanford/,2015,Pac-12,12,2,0,.857,21,3,David Shaw,/cfb/coaches/david-shaw-1.html,1,Rose Bowl-W,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,22.7,211.8,2.1,43.6,223.6,2.4,0.9,229.0,1.4,139.3,1.1,1.0,4.8,1.4,8.6,3.4,40.8
Stanford,/cfb/schools/stanford/,2014,Pac-12,8,5,0,.615,11,,David Shaw,/cfb/coaches/david-shaw-1.html,1,Foster Farms Bowl-W,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.3,229.8,1.5,36.7,158.8,1.7,1.6,177.9,0.9,104.5,0.9,1.2,3.4,,6.8,4.5,38.2
Stanford,/cfb/schools/stanford/,2013,Pac-12,11,3,0,.786,4,11,David Shaw,/cfb/coaches/david-shaw-1.html,1,Rose Bowl-L,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,22.2,197.9,1.5,41.7,207.4,2.1,1.4,253.8,1.6,89.7,0.6,1.4,4.0,,8.1,3.7,42.9
Stanford,/cfb/schools/stanford/,2012,Pac-12,12,2,0,.857,21,7,David Shaw,/cfb/coaches/david-shaw-1.html,1,Rose Bowl-W,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,28.5,200.1,1.4,39.2,174.3,1.6,1.3,239.2,0.9,97.0,1.1,1.9,3.3,1.9,6.9,5.4,42.9
Stanford,/cfb/schools/stanford/,2011,Pac-12,11,2,0,.846,7,7,David Shaw,/cfb/coaches/david-shaw-1.html,1,Fiesta Bowl-L,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,32.1,278.7,2.9,39.8,210.6,2.5,1.3,253.2,1.4,84.4,1.2,1.7,5.5,1.8,9.2,2.8,40.8
Stanford,/cfb/schools/stanford/,2010,Pac-10,12,1,0,.923,,4,Jim Harbaugh,/cfb/coaches/jim-harbaugh-1.html,1,Orange Bowl-W,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,29.2,258.7,2.5,41.2,213.8,2.6,1.3,202.0,1.2,120.8,0.9,2.3,5.1,1.5,8.6,2.5,42.1
